AFV,Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race White,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
0,6,1,3,1,2,2,2,34,0,3,2,4,0,25,9869.97916009747,5,0,3,1,0,0,3,3,4,1,4,1,0,0,0,0,0
0,5,1,2,2,1,1,2,72,1,2,2,4,0,15,10417.9471754054,2,0,2,1,0,0,2,2,4,4,4,1,0,0,0,0,0
0,10,1,5,1,5,5,3,36,1,4,2,4,0,25,7790.17624544199,3,3,2,1,5,0,1,2,4,4,4,0,0,1,0,0,0
0,10,1,5,1,5,5,3,45,0,4,2,4,0,40,5292.05047592963,3,3,1,1,7,0,2,2,2,2,4,0,0,1,0,0,0
0,10,1,5,2,1,3,3,36,0,4,2,3,0,45,27031.4318285077,3,1,2,1,0,0,3,2,4,1,4,1,0,0,0,0,0
1,11,1,4,1,2,5,4,39,0,4,2,4,0,5,19077.8296124582,3,0,2,1,3,0,2,2,4,3,3,1,0,0,0,0,0
0,11,1,2,1,2,2,3,59,1,5,2,4,0,45,19320.6792178714,5,0,1,2,16,0,3,2,4,3,4,1,0,0,0,0,0
0,4,2,1,1,5,1,2,42,1,3,2,4,0,15,14256.2317505547,1,0,1,1,1,0,1,1,1,1,4,1,0,0,0,0,0
0,10,1,2,1,6,3,2,73,0,5,2,4,0,20,10163.7007136591,2,0,2,1,2,0,2,2,1,3,4,1,0,0,0,0,0
0,7,1,3,1,3,4,3,45,0,4,1,4,0,3,10595.6953550226,1,0,1,1,30,0,2,1,4,4,4,1,0,0,0,0,0
0,8,1,2,2,1,4,4,70,0,4,2,3,0,3,9451.28064045882,4,0,1,1,7,0,2,2,4,3,3,1,0,0,0,0,0
0,6,2,1,2,1,1,2,54,0,3,2,3,0,22,30672.1638799828,2,0,1,1,0,0,2,1,4,3,4,1,0,0,0,0,0
0,6,1,2,1,4,2,3,68,0,3,2,1,0,25,10839.9684742547,3,0,1,1,5,0,3,2,4,2,4,1,0,0,0,0,0
0,11,1,2,1,4,3,2,63,0,5,2,4,0,45,18353.1104851593,2,0,1,1,7,0,2,2,1,1,4,1,0,0,0,0,0
0,7,1,2,1,6,4,4,55,0,3,2,1,0,13,13732.7945175993,7,0,1,1,30,0,2,2,2,1,2,1,0,0,0,0,0
0,7,1,2,2,2,2,3,50,1,2,2,2,0,12,17954.4200044224,2,0,2,1,3,0,2,2,4,3,1,1,0,0,0,0,0
0,8,1,2,2,2,4,4,62,0,4,2,1,0,20,266.973730236314,2,0,1,2,2,0,2,2,4,4,4,1,0,0,0,0,0
0,8,1,2,2,2,4,4,57,1,3,2,4,0,20,8311.94115602645,2,0,2,1,7,0,2,2,4,4,4,1,0,0,0,0,0
0,5,1,1,2,1,4,4,41,0,3,2,3,0,60,10049.6943899669,2,0,1,1,7,0,3,1,4,1,4,1,0,0,0,0,0
0,11,1,2,1,7,3,4,58,0,5,2,4,0,30,22874.0412789203,2,0,1,2,5,0,3,2,1,1,4,1,0,0,0,0,0
0,3,1,3,2,1,4,2,32,1,3,2,2,0,35,8840.48263752533,2,1,1,1,0,0,1,1,4,1,4,1,0,0,0,0,0
0,7,1,2,1,4,4,4,50,1,5,2,4,0,10,7808.77475497869,2,0,3,1,0,0,2,2,4,4,2,1,0,0,0,0,0
0,11,1,2,1,5,5,4,52,1,5,2,4,0,30,13285.4616053103,2,0,2,1,0,0,2,2,4,1,4,1,0,0,0,0,0
0,11,1,2,1,5,5,4,55,0,4,2,4,0,45,13315.4297256071,2,0,1,1,0,0,3,2,4,1,4,1,0,0,0,0,0
0,6,2,1,1,5,1,2,26,1,5,2,4,0,14,13785.40885004,1,0,1,1,19,0,3,1,2,4,4,1,0,0,0,0,0
0,7,1,2,1,6,5,5,69,0,5,2,4,0,15,9774.21564894578,4,0,1,2,7,0,2,2,3,3,3,1,0,0,0,0,0
0,5,1,4,1,4,2,4,31,0,2,2,3,0,8,11375.8830035121,3,1,2,1,2,0,1,2,3,3,3,1,0,0,0,0,0
0,7,2,2,2,4,4,4,25,0,4,2,4,0,35,12072.1606459499,2,0,2,1,0,0,2,2,2,1,4,1,0,0,0,0,0
0,10,1,4,1,4,4,4,48,0,5,2,4,0,50,18234.0351459178,4,0,1,1,15,0,2,3,2,1,4,1,0,0,0,0,0
0,10,1,3,1,5,2,2,53,0,4,2,4,0,15,9322.37757910976,2,0,1,1,0,0,2,2,4,3,2,1,0,0,0,0,0
0,5,2,2,1,6,2,3,27,1,2,2,2,0,40,26975.7844066876,2,0,1,1,0,0,1,2,3,1,4,1,0,0,0,0,0
0,7,1,2,1,2,2,3,44,0,5,2,4,0,45,20929.5785752773,2,0,2,1,20,0,3,2,4,2,4,1,0,0,0,0,0
0,11,1,2,1,2,3,3,53,1,4,2,4,0,20,17619.7366005185,3,0,1,1,3,1,2,2,2,3,4,1,0,0,0,0,0
0,5,2,2,1,6,2,3,56,1,3,2,1,0,10,12268.5212874745,1,0,1,2,3,0,2,2,4,4,4,0,1,0,0,0,0
0,8,1,2,1,2,1,1,59,0,2,2,4,0,45,16723.4892035686,2,0,2,1,5,0,2,2,4,4,4,1,0,0,0,0,0
0,10,1,2,2,2,5,5,46,0,3,2,3,0,25,16111.8563688558,3,0,1,1,0,0,2,2,4,4,4,1,0,0,0,0,0
0,7,1,1,1,3,2,3,57,0,3,2,4,0,15,2938.73949574324,2,0,1,1,3,0,3,1,3,3,2,1,0,0,0,0,0
0,8,1,2,1,4,4,4,61,0,2,2,1,0,30,13358.0416424592,2,0,2,1,5,0,1,2,1,1,4,1,0,0,0,0,0
0,5,1,1,1,7,5,3,64,0,4,2,1,0,20,7202.96440104262,1,0,1,1,0,0,3,1,3,3,3,1,0,0,0,0,0
0,10,2,1,1,5,3,1,55,0,3,2,3,0,20,11788.4190709494,4,0,1,1,3,0,3,1,2,1,4,1,0,0,0,0,0
0,7,1,4,1,2,2,2,49,1,4,2,4,0,25,21507.7460608498,3,0,1,1,2,0,2,2,4,4,4,1,0,0,0,0,0
0,9,1,3,1,5,1,3,52,0,3,2,4,0,35,34233.0,3,0,1,1,3,0,2,3,4,2,4,1,0,0,0,0,0
0,6,1,1,1,5,3,3,56,1,3,2,4,0,15,439.747571608539,1,0,1,1,2,0,3,1,2,2,4,0,0,0,0,0,1
0,9,1,2,2,2,2,2,57,1,2,2,1,0,40,21958.8289226663,4,0,2,2,0,0,2,2,4,4,4,1,0,0,0,0,0
0,9,1,2,2,2,2,2,58,0,3,2,4,0,50,21460.6213673824,4,0,1,1,1,0,3,2,2,3,4,1,0,0,0,0,0
0,11,1,2,1,6,5,5,62,1,4,2,1,0,15,19508.1152320461,2,0,1,2,6,0,3,2,1,4,4,1,0,0,0,0,0
0,6,1,1,1,4,1,3,51,0,3,2,4,0,40,9302.53291713941,1,0,1,1,0,0,3,1,3,3,4,1,0,0,0,0,0
0,9,1,5,1,6,5,5,32,1,5,2,4,0,35,2829.83072626967,2,1,2,1,2,0,2,2,1,1,2,1,0,0,0,0,0
0,3,1,2,1,2,2,1,56,1,2,1,1,0,20,2981.3505704314,2,0,1,1,6,0,3,2,1,1,4,1,0,0,0,0,0
0,6,1,3,1,5,4,4,50,1,4,2,2,0,7,8675.82836048404,4,0,1,1,3,1,2,2,1,4,1,1,0,0,0,0,0
0,10,1,3,1,5,2,2,44,0,5,2,4,0,12,11673.5439467811,2,0,1,1,12,1,3,2,2,4,1,1,0,0,0,0,0
0,3,2,2,1,6,3,2,26,0,3,1,1,0,20,16815.1347900978,2,0,2,2,7,0,2,2,3,1,3,1,0,0,0,0,0
0,11,1,2,1,3,4,4,52,1,4,2,4,0,20,4079.127605933,3,0,2,1,4,0,2,2,4,1,4,1,0,0,0,0,0
0,11,1,3,1,2,4,4,27,0,4,2,4,0,15,15687.7832404038,6,0,3,2,5,0,2,3,4,1,4,1,0,0,0,0,0
0,6,1,2,1,3,4,4,60,1,4,2,2,0,20,27231.5216352939,1,0,2,1,0,0,2,2,4,2,4,1,0,0,0,0,0
0,4,1,3,2,1,1,1,32,1,4,2,2,0,30,2479.49638136132,3,0,3,1,0,0,2,3,4,4,4,1,0,0,0,0,0
0,10,1,1,1,4,5,4,69,1,5,2,4,0,60,5625.70409756797,1,0,1,1,4,0,3,1,2,1,4,1,0,0,0,0,0
0,1,2,1,1,5,5,2,58,0,5,2,4,0,40,22165.6180132617,1,0,1,1,0,0,2,1,2,2,4,1,0,0,0,0,0
0,7,1,2,1,5,2,2,28,0,4,2,2,0,20,6284.0749018583,2,0,1,1,7,0,2,2,2,4,4,1,0,0,0,0,0
0,7,1,4,1,3,2,3,29,1,4,2,4,0,15,5174.98892450508,3,1,3,1,0,0,2,3,2,3,4,1,0,0,0,0,0
0,7,1,1,1,6,4,3,28,1,4,2,1,1,45,19286.0629941036,2,0,1,1,6,0,3,1,2,2,2,1,0,0,0,0,0
1,7,2,2,1,6,4,4,27,0,4,2,4,0,50,16984.3502699701,2,0,2,1,7,0,2,2,3,3,3,1,0,0,0,0,0
0,11,1,4,1,5,4,2,33,1,4,2,4,0,20,16288.8599909472,2,1,1,1,0,0,1,2,4,4,4,1,0,0,0,0,0
0,6,1,2,2,2,3,3,52,1,3,2,3,0,15,9791.14688415527,2,0,1,1,0,0,1,2,2,3,4,1,0,0,0,0,0
0,6,1,2,1,6,2,2,68,0,3,1,1,0,10,7948.12516906541,3,0,1,2,7,4,2,2,4,4,1,1,0,0,0,0,0
0,6,2,2,1,4,2,2,34,0,4,2,4,0,5,3245.09702403065,3,0,2,1,2,0,1,2,2,4,4,0,1,0,0,0,0
0,10,1,2,2,1,5,5,53,1,5,2,4,0,15,10030.2187849325,2,0,1,1,12,0,3,2,1,4,4,1,0,0,0,0,0
0,6,1,4,1,5,4,4,42,0,2,2,3,0,25,14626.9668237369,3,0,2,1,0,0,1,2,4,4,4,1,0,0,0,0,0
0,6,1,1,1,6,4,4,69,1,4,2,4,0,18,2726.31283897278,1,0,1,1,0,0,3,1,1,1,4,1,0,0,0,0,0
1,10,1,4,1,4,3,1,40,0,3,2,3,0,120,36272.8800356446,2,1,2,1,0,0,2,2,1,4,4,1,0,0,0,0,0
0,4,1,1,2,1,1,1,70,1,3,2,2,0,20,6938.24587505621,3,0,1,2,7,0,3,1,2,4,4,1,0,0,0,0,0
0,9,1,3,1,6,2,3,28,0,4,2,3,0,30,2752.57086472617,5,0,1,1,2,0,2,3,3,3,4,1,0,0,0,0,0
0,9,1,3,1,6,2,3,28,0,4,2,3,0,30,10811.2484318951,5,0,1,1,2,0,2,3,3,3,4,1,0,0,0,0,0
0,9,1,3,1,6,2,3,25,0,3,2,3,0,50,21376.4576455193,5,0,5,1,0,0,1,3,3,3,4,1,0,0,0,0,0
0,9,1,3,1,6,2,3,26,1,4,2,4,0,15,3124.01017224495,5,0,2,1,2,0,3,3,3,3,4,1,0,0,0,0,0
0,5,1,2,1,5,3,3,66,1,2,2,3,0,10,6153.77627027506,2,0,1,2,5,1,2,2,4,4,4,1,0,0,0,0,0
1,9,1,2,2,2,2,2,49,0,5,2,4,0,80,35289.2413971645,3,0,1,1,0,2,3,2,4,4,3,1,0,0,0,0,0
0,7,1,2,1,3,1,1,63,0,1,2,1,0,33,36188.9485186167,5,0,2,1,0,0,1,2,2,3,4,1,0,0,0,0,0
0,2,2,1,1,5,2,3,23,0,4,2,4,0,15,11318.0842300794,1,0,1,2,12,0,2,1,1,1,2,0,0,1,0,0,0
0,8,1,2,1,4,2,3,33,1,4,2,2,0,18,13212.9658252571,2,0,2,1,15,0,2,2,4,1,4,1,0,0,0,0,0
0,8,1,2,1,5,4,2,55,0,3,2,4,0,40,53217.6255807135,2,0,2,1,25,0,2,2,2,1,4,0,1,0,0,0,0
0,7,2,4,1,2,2,3,34,0,3,2,1,0,60,32651.5980351256,3,1,1,1,7,0,2,2,4,3,4,1,0,0,0,0,0
0,7,2,4,1,2,2,3,32,1,3,2,4,0,60,14795.1063491736,3,1,2,1,5,0,3,2,4,3,4,1,0,0,0,0,0
0,5,1,2,2,1,2,3,59,1,3,2,3,0,23,11841.3732066446,3,0,1,1,40,0,3,2,4,1,3,1,0,0,0,0,0
0,9,1,2,1,3,4,4,66,0,3,2,4,0,35,8848.91590976842,2,0,2,1,7,0,2,2,4,3,4,1,0,0,0,0,0
0,8,1,4,1,4,2,2,51,1,3,2,4,0,6,27750.7990775233,3,0,1,1,10,0,2,4,4,4,2,1,0,0,0,0,0
0,6,2,1,1,7,2,2,55,1,3,2,4,0,30,9738.73662544935,2,0,1,1,2,0,2,1,4,4,4,1,0,0,0,0,0
0,8,1,1,1,7,3,4,61,1,5,2,4,0,25,16369.9218477286,1,0,1,1,1,0,2,1,2,1,4,1,0,0,0,0,0
0,5,2,3,1,6,4,4,26,0,5,2,4,0,10,11505.869222481,3,0,7,1,0,0,1,3,3,3,2,1,0,0,0,0,0
0,6,1,3,2,2,2,4,49,1,4,2,4,0,20,8323.52491796394,2,0,1,1,1,0,2,1,2,3,4,1,0,0,0,0,0
0,9,1,4,1,5,5,3,61,0,4,2,4,0,20,16888.6831185402,2,0,1,1,7,0,2,2,4,3,4,1,0,0,0,0,0
0,6,2,4,1,5,5,3,27,1,3,2,1,0,15,16520.8167767433,3,0,1,2,5,0,2,3,2,1,4,0,0,0,0,0,1
0,7,1,2,2,1,1,2,54,1,2,2,2,0,15,5439.56688451,3,0,2,2,4,0,1,2,4,4,4,1,0,0,0,0,0
0,8,1,3,1,4,4,4,31,1,4,2,1,0,20,4889.61474566221,2,1,1,1,0,0,2,2,3,3,2,1,0,0,0,0,0
0,3,1,1,1,1,2,3,58,1,3,2,1,0,7,7540.88726155585,1,0,1,1,2,0,2,1,2,1,4,1,0,0,0,0,0
0,6,2,2,1,5,5,5,29,1,5,2,4,0,50,12111.6094792637,2,0,1,1,0,0,2,2,1,1,4,1,0,0,0,0,0
0,10,1,3,2,1,2,4,40,0,5,1,4,0,40,8212.41935742419,2,0,1,1,5,0,2,2,4,3,4,1,0,0,0,0,0
0,9,1,4,1,5,5,4,24,0,4,2,4,0,20,9462.23941447178,3,0,3,1,2,0,2,3,1,4,4,0,0,1,0,0,0
0,5,1,4,2,1,1,1,44,1,2,2,4,0,30,29393.7666752045,2,0,1,1,0,0,2,2,4,1,4,1,0,0,0,0,0
1,6,2,2,2,2,1,2,30,1,3,2,4,0,45,13206.1117062775,2,1,1,1,1,0,3,1,4,3,4,1,0,0,0,0,0
0,8,1,2,2,1,1,2,32,1,3,2,4,0,45,21266.0052774443,3,0,1,1,5,0,1,2,4,3,4,1,0,0,0,0,0
0,4,1,1,1,5,3,3,60,1,2,2,1,0,25,7320.12391645123,2,0,1,1,0,0,2,1,1,4,4,1,0,0,0,0,0
0,9,2,2,1,6,4,4,61,1,4,2,2,0,7,24852.5271695566,2,0,2,1,7,0,2,2,2,1,2,1,0,0,0,0,0
0,4,2,1,1,4,2,3,61,1,2,2,1,0,20,12114.515434469,1,0,1,1,5,0,2,1,1,1,4,0,1,0,0,0,0
0,6,2,2,1,7,5,3,30,1,4,2,4,0,10,19646.7865994632,1,0,1,1,15,0,3,2,2,4,2,1,0,0,0,0,0
1,6,1,1,1,5,1,1,63,1,4,2,2,0,45,1344.63537403197,2,0,1,1,6,0,3,1,1,1,2,0,0,1,0,0,0
0,5,2,1,1,4,5,5,54,1,5,2,4,0,8,55326.1332144617,1,0,1,1,5,0,3,1,4,4,2,1,0,0,0,0,0
0,5,2,1,1,3,2,4,34,1,4,2,2,0,25,7892.77078667229,1,0,1,1,3,0,2,1,4,1,4,1,0,0,0,0,0
0,6,1,2,2,1,3,3,38,1,4,2,1,0,60,21577.3814086843,2,0,1,1,7,0,3,2,4,4,4,1,0,0,0,0,0
1,8,1,1,1,8,4,4,35,0,5,2,4,0,25,11282.9919968414,1,0,1,1,7,0,2,1,3,4,2,1,0,0,0,0,0
0,8,1,2,1,5,3,3,64,0,4,2,1,0,5,1071.0032869553,2,0,1,1,2,0,2,2,2,1,4,1,0,0,0,0,0
0,6,2,3,1,6,1,3,34,0,2,2,3,0,45,19826.143333806,2,0,2,1,2,5,2,2,4,4,3,1,0,0,0,0,0
0,8,2,5,1,6,5,5,46,0,3,2,1,0,50,25813.1186806659,2,0,1,1,7,0,2,2,2,4,4,0,1,0,0,0,0
0,8,2,5,1,6,5,5,46,0,4,2,4,0,90,17539.0913112408,2,0,5,1,0,0,2,2,2,4,4,0,1,0,0,0,0
0,11,1,2,1,5,4,4,67,1,5,2,4,0,10,19336.343394142,2,0,2,1,0,0,2,2,2,4,4,1,0,0,0,0,0
1,11,1,2,1,6,2,2,32,0,5,2,4,0,40,8355.04226907468,1,0,1,1,7,0,3,2,1,4,1,0,0,1,0,0,0
0,6,1,2,1,6,3,3,66,0,4,2,4,0,35,19596.2109778345,2,0,1,1,2,0,2,2,4,4,4,0,0,1,0,0,0
0,11,1,4,1,4,3,3,52,0,4,2,1,0,20,11758.5955205054,3,0,1,1,5,0,2,2,3,4,4,1,0,0,0,0,0
0,7,1,3,2,2,1,5,52,0,4,2,4,0,25,18463.6169764619,3,0,1,1,0,0,2,2,4,1,4,0,1,0,0,0,0
0,6,1,2,2,1,3,2,67,0,1,2,3,0,90,57038.9950967497,4,0,1,1,0,0,3,2,4,4,4,1,0,0,0,0,0
0,6,1,4,1,6,3,4,62,1,4,2,2,0,40,14378.6672463808,4,0,1,1,1,0,1,4,4,4,4,1,0,0,0,0,0
0,8,1,3,1,6,1,2,36,1,4,2,4,0,15,12349.1349198142,2,0,1,1,3,0,3,2,3,1,4,1,0,0,0,0,0
0,8,1,2,1,1,3,2,74,0,3,2,2,0,6,6049.35120132119,2,0,1,2,5,0,1,2,2,1,4,0,0,0,0,0,1
0,4,1,3,1,4,2,1,57,0,4,2,4,0,15,5248.93932877499,6,0,1,1,5,0,3,2,1,2,4,1,0,0,0,0,0
0,10,1,2,1,5,5,4,44,0,5,1,4,0,20,16449.1436614462,3,0,1,1,10,0,3,2,4,2,4,1,0,0,0,0,0
0,11,1,3,2,1,3,3,67,1,3,2,2,0,10,8932.98591134325,3,0,2,2,5,0,2,3,4,1,4,1,0,0,0,0,0
0,11,1,3,2,1,3,3,64,0,5,2,4,0,15,7536.19741128486,3,0,1,1,4,0,3,3,4,1,4,1,0,0,0,0,0
0,9,2,5,1,7,4,4,67,0,1,2,3,0,120,18893.253681007,3,0,2,1,4,0,2,5,1,4,4,1,0,0,0,0,0
0,7,1,1,1,6,4,4,64,1,5,2,4,0,45,17359.600403333,2,0,1,2,4,0,3,1,1,4,4,1,0,0,0,0,0
0,6,1,3,1,6,2,2,52,1,4,2,4,0,60,8789.26340983671,4,0,1,1,14,0,3,3,2,1,4,1,0,0,0,0,0
0,6,1,3,1,6,2,2,25,1,4,2,4,0,90,32232.4546647328,4,0,3,1,6,0,3,3,2,4,4,1,0,0,0,0,0
0,6,2,2,1,2,1,2,28,1,2,2,2,0,6,9145.16368210818,2,0,1,1,5,0,1,2,4,4,4,1,0,0,0,0,0
0,6,1,4,1,6,2,2,32,1,5,2,4,0,45,2314.9668817703,3,0,1,1,4,0,3,2,4,4,4,1,0,0,0,0,0
0,8,1,2,1,6,4,4,73,0,4,2,4,0,14,11582.9214403228,2,0,1,1,0,7,2,2,2,4,4,1,0,0,0,0,0
0,8,1,2,1,6,4,4,69,1,3,2,2,0,45,16424.8800293959,2,0,2,1,0,0,2,2,2,4,4,1,0,0,0,0,0
0,3,1,1,2,1,3,3,78,1,2,2,2,0,30,7026.4696555704,1,0,1,2,0,0,1,1,4,4,4,1,0,0,0,0,0
0,11,1,1,1,2,5,2,55,1,4,2,4,0,22,21355.9802753316,2,0,1,1,3,0,3,1,4,4,4,1,0,0,0,0,0
0,5,1,2,1,4,5,5,28,0,3,2,3,0,20,32635.1677843893,2,0,2,1,0,0,1,2,4,1,4,0,1,0,0,0,0
0,8,1,2,1,2,2,4,37,1,3,2,2,0,25,19165.5398620564,3,0,1,1,0,0,2,2,4,4,4,1,0,0,0,0,0
0,10,1,5,1,4,5,4,40,0,5,2,4,0,25,18189.6884604123,2,0,1,1,0,0,3,2,2,4,4,1,0,0,0,0,0
0,11,1,5,2,2,3,3,35,0,3,2,4,0,25,12712.457435957,2,1,1,1,4,0,3,2,2,4,4,1,0,0,0,0,0
0,1,2,3,1,4,5,5,21,0,2,2,1,0,30,7013.10776959195,4,0,3,1,0,0,3,3,3,3,3,0,0,0,0,0,1
0,7,1,2,1,4,4,3,26,0,4,2,1,0,25,14394.4353127016,2,0,2,1,6,0,2,2,3,1,2,1,0,0,0,0,0
0,7,1,2,1,4,4,3,26,1,5,2,4,0,65,13617.664005587,2,0,1,1,6,0,2,2,2,1,2,1,0,0,0,0,0
0,5,2,1,1,2,1,1,62,0,3,2,4,0,45,25861.3344185185,2,0,1,1,0,0,2,1,4,4,4,1,0,0,0,0,0
0,3,1,2,1,6,2,3,33,1,4,2,1,0,2,2360.81868748031,1,0,1,1,0,0,2,1,4,1,3,1,0,0,0,0,0
0,8,1,1,1,5,2,2,45,1,5,2,4,0,30,17093.0,1,0,1,1,5,0,2,1,1,1,4,1,0,0,0,0,0
0,6,2,1,1,5,4,4,27,1,5,2,4,0,25,8866.38718981132,1,0,1,1,1,0,2,1,3,1,4,0,0,0,0,0,1
0,9,1,2,1,4,4,4,55,1,5,2,4,0,30,7878.78199295059,1,0,1,1,3,0,2,2,3,1,2,1,0,0,0,0,0
0,10,1,2,2,1,5,2,53,1,3,2,4,0,20,9348.63077157178,5,0,2,1,5,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,2,2,1,5,2,55,0,3,2,1,0,20,10878.2403801169,5,0,1,1,6,0,2,2,4,1,4,1,0,0,0,0,0
1,11,2,5,1,5,2,2,51,0,5,2,4,0,25,7945.41876052179,2,0,2,1,0,0,2,2,1,4,4,1,0,0,0,0,0
0,11,1,4,1,2,4,2,45,0,3,2,3,0,50,21987.9017880605,3,0,2,1,0,0,2,3,3,3,4,1,0,0,0,0,0
0,11,1,4,1,2,4,2,22,0,2,2,3,0,60,8596.47156660512,3,0,3,1,0,0,2,3,3,3,4,1,0,0,0,0,0
0,6,1,4,1,5,2,2,57,1,4,2,4,0,22,16882.4392305894,3,0,1,1,7,0,2,3,2,1,4,0,0,0,0,0,1
0,9,1,2,1,6,5,3,57,0,3,2,3,0,60,13804.0528438858,2,0,1,1,4,0,2,2,2,3,4,1,0,0,0,0,0
0,8,1,4,1,6,2,3,37,0,3,2,4,0,20,10189.5400683907,2,1,1,1,2,1,2,2,4,1,4,1,0,0,0,0,0
0,8,1,4,1,6,2,3,37,1,4,2,4,0,15,7833.64037849339,2,1,2,1,1,0,2,2,4,1,4,1,0,0,0,0,0
0,6,2,1,1,5,2,4,48,0,5,1,4,0,15,10533.1611976824,1,0,1,1,7,0,2,1,3,2,2,1,0,0,0,0,0
0,10,1,2,2,1,1,3,63,0,3,2,4,0,20,11072.5716303654,7,0,1,1,21,0,3,2,4,1,2,1,0,0,0,0,0
0,5,1,4,1,2,2,3,59,1,3,2,1,0,20,12317.8838851872,4,0,1,1,6,0,3,4,4,1,4,0,1,0,0,0,0
0,6,1,1,1,3,4,4,62,1,2,2,2,0,20,8101.98380155098,1,0,1,1,0,0,2,1,4,3,2,1,0,0,0,0,0
0,7,1,4,1,6,2,4,33,0,3,2,1,0,20,14285.4624359579,2,1,1,1,0,0,2,2,2,1,2,1,0,0,0,0,0
0,6,1,3,1,5,1,2,31,0,4,2,4,0,40,23130.6577211334,4,0,2,1,7,0,2,3,2,3,2,1,0,0,0,0,0
0,10,1,4,1,4,1,3,42,0,4,2,1,0,5,19485.0959757308,4,0,2,1,0,0,1,2,4,1,4,1,0,0,0,0,0
0,10,1,4,1,4,1,3,41,1,3,2,4,0,25,17775.478704081,4,0,1,1,0,0,2,2,4,4,4,1,0,0,0,0,0
0,6,1,1,1,6,4,3,54,0,5,2,4,0,15,1891.33176585377,2,0,1,1,6,0,2,1,1,3,4,1,0,0,0,0,0
0,10,1,5,1,2,4,2,34,0,4,2,4,0,25,47765.7809531936,3,0,1,1,20,2,2,2,2,3,4,1,0,0,0,0,0
0,10,1,5,1,2,4,2,33,1,5,2,4,0,18,21477.5701639248,3,0,2,1,10,0,3,2,4,1,4,1,0,0,0,0,0
0,11,1,4,2,2,1,2,48,0,3,2,1,0,30,22434.5162074508,2,1,2,1,1,0,3,2,2,4,4,1,0,0,0,0,0
0,8,1,2,1,6,3,2,29,1,5,2,4,0,20,6907.15925914926,2,0,1,1,5,0,2,2,3,3,3,1,0,0,0,0,0
0,5,1,3,1,6,1,2,48,1,2,2,1,0,10,10957.6513523171,3,0,2,1,0,0,1,3,1,4,4,1,0,0,0,0,0
0,7,1,3,1,5,1,3,43,1,3,2,4,0,45,8446.60016932097,2,0,1,1,0,0,2,2,4,4,4,0,1,0,0,0,0
0,10,1,2,2,1,2,2,46,0,4,2,4,0,45,42482.675076815,3,0,1,1,5,0,3,2,1,4,4,1,0,0,0,0,0
0,10,1,2,2,1,2,2,39,1,4,2,4,0,30,11947.5548321287,3,0,2,1,7,0,3,2,4,1,4,1,0,0,0,0,0
0,6,2,3,1,4,2,3,25,0,4,2,4,0,45,18520.0023021077,2,1,1,1,20,0,2,2,4,2,3,1,0,0,0,0,0
0,8,1,2,1,3,4,4,57,0,4,2,2,0,40,7870.78374775871,3,0,1,1,20,0,3,2,4,1,3,1,0,0,0,0,0
1,6,1,1,1,6,4,4,44,1,5,2,4,0,30,26077.8721690881,2,0,1,1,0,0,2,1,4,4,4,0,0,0,0,0,1
0,8,1,1,1,5,4,2,67,0,3,2,4,0,15,13180.6275612534,2,0,1,1,3,0,3,1,4,1,4,1,0,0,0,0,0
0,8,1,2,2,1,4,3,46,1,2,2,1,0,5,6035.15726305929,3,0,1,1,7,0,3,2,4,4,4,0,0,0,0,0,1
0,8,1,2,1,2,2,3,75,0,4,2,2,0,15,9375.99408035527,2,0,1,2,14,0,2,2,4,1,2,1,0,0,0,0,0
0,11,1,3,1,5,1,2,53,0,4,2,4,0,20,11250.2323131306,4,0,2,1,0,0,2,2,2,3,4,0,1,0,0,0,0
0,7,1,1,1,6,3,3,56,1,4,2,4,0,45,12528.7133798457,1,0,1,1,11,0,3,1,3,3,3,1,0,0,0,0,0
0,6,1,1,1,7,2,2,56,1,4,2,4,0,60,2689.89046647957,1,0,1,1,2,0,2,1,1,1,4,1,0,0,0,0,0
0,9,1,2,2,2,2,4,51,1,3,2,2,0,60,21371.7806465402,2,0,1,1,7,0,2,2,4,3,4,1,0,0,0,0,0
0,9,1,2,2,2,2,4,63,0,3,2,4,0,30,25765.0062534968,2,0,2,1,7,0,2,2,4,3,1,1,0,0,0,0,0
0,7,2,2,1,7,4,4,29,0,4,2,4,0,10,6896.28874249528,1,0,2,1,7,0,3,2,2,4,2,1,0,0,0,0,0
1,11,1,3,1,4,3,3,54,1,5,2,4,0,17,4637.90091089229,4,0,1,1,1,0,2,3,2,3,4,1,0,0,0,0,0
0,6,2,1,1,3,4,4,28,1,4,2,4,0,15,4596.12168657533,1,0,1,1,0,0,3,1,2,1,2,1,0,0,0,0,0
0,8,1,3,1,3,2,2,46,0,4,1,1,0,10,8229.60439058429,2,0,1,1,2,0,2,2,4,1,4,1,0,0,0,0,0
